danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.606,0.749,3,-7.396,0,0.0466,0.17,3.43e-06,0.117,0.391,94.992,audio_features,4azsBLBqr7HsBD9sB087ie,spotify:track:4azsBLBqr7HsBD9sB087ie,https://api.spotify.com/v1/tracks/4azsBLBqr7HsBD9sB087ie,https://api.spotify.com/v1/audio-analysis/4azsBLBqr7HsBD9sB087ie,208547,4
0.659,0.562,0,-9.2,1,0.0623,0.0116,0.866,0.111,0.374,128.004,audio_features,6a9MKm9Q03tVUjj0AeeqCx,spotify:track:6a9MKm9Q03tVUjj0AeeqCx,https://api.spotify.com/v1/tracks/6a9MKm9Q03tVUjj0AeeqCx,https://api.spotify.com/v1/audio-analysis/6a9MKm9Q03tVUjj0AeeqCx,256016,4
0.358,0.48,1,-8.375,0,0.0428,0.306,0.00163,0.186,0.0653,117.937,audio_features,0EJJu2Ag7DqTM8W4o7Vg7q,spotify:track:0EJJu2Ag7DqTM8W4o7Vg7q,https://api.spotify.com/v1/tracks/0EJJu2Ag7DqTM8W4o7Vg7q,https://api.spotify.com/v1/audio-analysis/0EJJu2Ag7DqTM8W4o7Vg7q,294222,4
0.668,0.761,9,-7.093,0,0.0912,0.03,0.0,0.365,0.34,133.985,audio_features,0vRFKF7dGdL5XxZMXzpCpF,spotify:track:0vRFKF7dGdL5XxZMXzpCpF,https://api.spotify.com/v1/tracks/0vRFKF7dGdL5XxZMXzpCpF,https://api.spotify.com/v1/audio-analysis/0vRFKF7dGdL5XxZMXzpCpF,288333,4
0.602,0.658,7,-7.236,1,0.0481,0.00457,0.000528,0.134,0.254,125.937,audio_features,6wPvSjgRe6QZzFkC7VUabz,spotify:track:6wPvSjgRe6QZzFkC7VUabz,https://api.spotify.com/v1/tracks/6wPvSjgRe6QZzFkC7VUabz,https://api.spotify.com/v1/audio-analysis/6wPvSjgRe6QZzFkC7VUabz,218679,4
0.74,0.809,9,-4.154,0,0.0387,0.0303,0.000151,0.162,0.586,106.974,audio_features,0nQvjtDttxJXQdbkxm8NSj,spotify:track:0nQvjtDttxJXQdbkxm8NSj,https://api.spotify.com/v1/tracks/0nQvjtDttxJXQdbkxm8NSj,https://api.spotify.com/v1/audio-analysis/0nQvjtDttxJXQdbkxm8NSj,192056,4
0.645,0.797,7,-5.355,1,0.159,0.0547,0.0,0.408,0.945,160.078,audio_features,7n9Q6bXSjm74uCtajkddPt,spotify:track:7n9Q6bXSjm74uCtajkddPt,https://api.spotify.com/v1/tracks/7n9Q6bXSjm74uCtajkddPt,https://api.spotify.com/v1/audio-analysis/7n9Q6bXSjm74uCtajkddPt,219209,4
0.62,0.898,2,-4.577,1,0.0268,0.000798,0.000381,0.378,0.795,128.051,audio_features,213koizfDl9kImIEwa7gL9,spotify:track:213koizfDl9kImIEwa7gL9,https://api.spotify.com/v1/tracks/213koizfDl9kImIEwa7gL9,https://api.spotify.com/v1/audio-analysis/213koizfDl9kImIEwa7gL9,178347,4
0.59,0.858,8,-5.073,1,0.0325,0.0648,0.203,0.0878,0.293,127.999,audio_features,2L4Qhto9Jc3jyMD7agbgYj,spotify:track:2L4Qhto9Jc3jyMD7agbgYj,https://api.spotify.com/v1/tracks/2L4Qhto9Jc3jyMD7agbgYj,https://api.spotify.com/v1/audio-analysis/2L4Qhto9Jc3jyMD7agbgYj,196317,4
0.708,0.706,7,-3.965,0,0.0529,0.0727,0.0,0.387,0.471,127.999,audio_features,13bIcRR2JjzG0VuEbBPqcY,spotify:track:13bIcRR2JjzG0VuEbBPqcY,https://api.spotify.com/v1/tracks/13bIcRR2JjzG0VuEbBPqcY,https://api.spotify.com/v1/audio-analysis/13bIcRR2JjzG0VuEbBPqcY,236493,4
0.575,0.924,8,-3.34,0,0.0443,0.000642,1.51e-06,0.082,0.702,142.03,audio_features,1ivq767dFgcYONBbmZzFNW,spotify:track:1ivq767dFgcYONBbmZzFNW,https://api.spotify.com/v1/tracks/1ivq767dFgcYONBbmZzFNW,https://api.spotify.com/v1/audio-analysis/1ivq767dFgcYONBbmZzFNW,205227,4
0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,audio_features,3SwlakM6VX47IwG0Wll5ek,spotify:track:3SwlakM6VX47IwG0Wll5ek,https://api.spotify.com/v1/tracks/3SwlakM6VX47IwG0Wll5ek,https://api.spotify.com/v1/audio-analysis/3SwlakM6VX47IwG0Wll5ek,242373,4
0.528,0.606,0,-6.564,0,0.0378,0.0327,0.0,0.391,0.0887,130.053,audio_features,4ibK1ElA0p16nRpyVxqmgO,spotify:track:4ibK1ElA0p16nRpyVxqmgO,https://api.spotify.com/v1/tracks/4ibK1ElA0p16nRpyVxqmgO,https://api.spotify.com/v1/audio-analysis/4ibK1ElA0p16nRpyVxqmgO,216160,4
0.379,0.647,5,-7.72,0,0.197,0.214,0.0,0.125,0.342,217.648,audio_features,5aJhuze13LOoLthmiG8YIA,spotify:track:5aJhuze13LOoLthmiG8YIA,https://api.spotify.com/v1/tracks/5aJhuze13LOoLthmiG8YIA,https://api.spotify.com/v1/audio-analysis/5aJhuze13LOoLthmiG8YIA,204027,4
0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,audio_features,4fTHdMTq0Znl3djLI1Typn,spotify:track:4fTHdMTq0Znl3djLI1Typn,https://api.spotify.com/v1/tracks/4fTHdMTq0Znl3djLI1Typn,https://api.spotify.com/v1/audio-analysis/4fTHdMTq0Znl3djLI1Typn,180021,4
0.613,0.543,1,-9.125,0,0.0425,0.0501,5.75e-05,0.106,0.208,127.926,audio_features,3uNj7K9zIMxsRabil6bQ32,spotify:track:3uNj7K9zIMxsRabil6bQ32,https://api.spotify.com/v1/tracks/3uNj7K9zIMxsRabil6bQ32,https://api.spotify.com/v1/audio-analysis/3uNj7K9zIMxsRabil6bQ32,257333,4
0.57,0.507,9,-9.201,1,0.0365,0.0884,0.413,0.103,0.548,125.961,audio_features,14OaHFutbeEsrZHKFU6u5J,spotify:track:14OaHFutbeEsrZHKFU6u5J,https://api.spotify.com/v1/tracks/14OaHFutbeEsrZHKFU6u5J,https://api.spotify.com/v1/audio-analysis/14OaHFutbeEsrZHKFU6u5J,225035,4
0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,audio_features,40ogYHQCVmrUJ2jCiM2odT,spotify:track:40ogYHQCVmrUJ2jCiM2odT,https://api.spotify.com/v1/tracks/40ogYHQCVmrUJ2jCiM2odT,https://api.spotify.com/v1/audio-analysis/40ogYHQCVmrUJ2jCiM2odT,281107,4
0.509,0.474,2,-8.338,1,0.0376,0.084,0.00242,0.18,0.2,184.037,audio_features,5z2YdsdkDtaYNbbNLguNlC,spotify:track:5z2YdsdkDtaYNbbNLguNlC,https://api.spotify.com/v1/tracks/5z2YdsdkDtaYNbbNLguNlC,https://api.spotify.com/v1/audio-analysis/5z2YdsdkDtaYNbbNLguNlC,234286,4
0.701,0.598,6,-4.364,1,0.0327,0.0171,0.0015,0.24,0.709,148.999,audio_features,0I8DfUJCFZ29tT361A3P5j,spotify:track:0I8DfUJCFZ29tT361A3P5j,https://api.spotify.com/v1/tracks/0I8DfUJCFZ29tT361A3P5j,https://api.spotify.com/v1/audio-analysis/0I8DfUJCFZ29tT361A3P5j,225332,4
0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,audio_features,1rf3C6fWUJU2puq8Smqph9,spotify:track:1rf3C6fWUJU2puq8Smqph9,https://api.spotify.com/v1/tracks/1rf3C6fWUJU2puq8Smqph9,https://api.spotify.com/v1/audio-analysis/1rf3C6fWUJU2puq8Smqph9,203641,4
0.639,0.637,2,-9.719,0,0.0574,0.311,0.0,0.137,0.32,98.047,audio_features,2ShTuHzQUrd4jzEQaA8Jd0,spotify:track:2ShTuHzQUrd4jzEQaA8Jd0,https://api.spotify.com/v1/tracks/2ShTuHzQUrd4jzEQaA8Jd0,https://api.spotify.com/v1/audio-analysis/2ShTuHzQUrd4jzEQaA8Jd0,208622,4
0.691,0.582,6,-7.444,1,0.0939,0.162,0.0,0.247,0.427,100.05,audio_features,1RjUaJM9aKGixVZlbcFUZv,spotify:track:1RjUaJM9aKGixVZlbcFUZv,https://api.spotify.com/v1/tracks/1RjUaJM9aKGixVZlbcFUZv,https://api.spotify.com/v1/audio-analysis/1RjUaJM9aKGixVZlbcFUZv,193059,4
0.67,0.573,6,-6.771,1,0.118,0.0196,4.88e-05,0.173,0.507,111.866,audio_features,2KHyzkEQYqNoVY3xY422Ac,spotify:track:2KHyzkEQYqNoVY3xY422Ac,https://api.spotify.com/v1/tracks/2KHyzkEQYqNoVY3xY422Ac,https://api.spotify.com/v1/audio-analysis/2KHyzkEQYqNoVY3xY422Ac,259587,4
0.472,0.3,7,-10.807,1,0.028,0.883,1.04e-05,0.0698,0.289,144.317,audio_features,4yTqjWF2EoFJM5BbSCe4YW,spotify:track:4yTqjWF2EoFJM5BbSCe4YW,https://api.spotify.com/v1/tracks/4yTqjWF2EoFJM5BbSCe4YW,https://api.spotify.com/v1/audio-analysis/4yTqjWF2EoFJM5BbSCe4YW,240067,4
0.469,0.576,11,-9.15,0,0.0378,0.00155,0.514,0.18,0.158,116.793,audio_features,17lrTpPLRSgMBa1sGee9Ap,spotify:track:17lrTpPLRSgMBa1sGee9Ap,https://api.spotify.com/v1/tracks/17lrTpPLRSgMBa1sGee9Ap,https://api.spotify.com/v1/audio-analysis/17lrTpPLRSgMBa1sGee9Ap,271307,4
0.646,0.779,9,-6.201,1,0.0417,0.0578,0.0,0.155,0.566,130.006,audio_features,0455eC9UUcUDTaRnHUqZgZ,spotify:track:0455eC9UUcUDTaRnHUqZgZ,https://api.spotify.com/v1/tracks/0455eC9UUcUDTaRnHUqZgZ,https://api.spotify.com/v1/audio-analysis/0455eC9UUcUDTaRnHUqZgZ,257933,4
0.412,0.661,6,-7.079,0,0.0412,0.00669,0.323,0.338,0.463,173.745,audio_features,5xsPw0AImsAyotG5xiDemG,spotify:track:5xsPw0AImsAyotG5xiDemG,https://api.spotify.com/v1/tracks/5xsPw0AImsAyotG5xiDemG,https://api.spotify.com/v1/audio-analysis/5xsPw0AImsAyotG5xiDemG,249320,4
0.745,0.575,4,-6.197,0,0.147,0.315,0.0,0.0851,0.506,117.985,audio_features,3doSc40sdXfuwHV9mnJbhH,spotify:track:3doSc40sdXfuwHV9mnJbhH,https://api.spotify.com/v1/tracks/3doSc40sdXfuwHV9mnJbhH,https://api.spotify.com/v1/audio-analysis/3doSc40sdXfuwHV9mnJbhH,245120,4
0.347,0.83,4,-6.218,0,0.0633,0.0674,0.00463,0.201,0.312,78.06,audio_features,5MVkWRKMBO3r05oihuNbzM,spotify:track:5MVkWRKMBO3r05oihuNbzM,https://api.spotify.com/v1/tracks/5MVkWRKMBO3r05oihuNbzM,https://api.spotify.com/v1/audio-analysis/5MVkWRKMBO3r05oihuNbzM,170067,4
0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,7dS5EaCoMnN7DzlpT6aRn2,spotify:track:7dS5EaCoMnN7DzlpT6aRn2,https://api.spotify.com/v1/tracks/7dS5EaCoMnN7DzlpT6aRn2,https://api.spotify.com/v1/audio-analysis/7dS5EaCoMnN7DzlpT6aRn2,241688,4
0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,audio_features,7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,227267,4
0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,audio_features,0bXpmJyHHYPk6QBFj25bYF,spotify:track:0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/tracks/0bXpmJyHHYPk6QBFj25bYF,https://api.spotify.com/v1/audio-analysis/0bXpmJyHHYPk6QBFj25bYF,127920,4
0.649,0.659,4,-5.331,0,0.066,0.59,0.0,0.197,0.574,144.0,audio_features,2Gk1zc6mO5Pw1Z1P6bozKE,spotify:track:2Gk1zc6mO5Pw1Z1P6bozKE,https://api.spotify.com/v1/tracks/2Gk1zc6mO5Pw1Z1P6bozKE,https://api.spotify.com/v1/audio-analysis/2Gk1zc6mO5Pw1Z1P6bozKE,222213,4
0.581,0.636,1,-7.769,1,0.0333,0.0978,0.000382,0.124,0.0626,94.939,audio_features,4wAviZ6TXjrYB6V4Za18An,spotify:track:4wAviZ6TXjrYB6V4Za18An,https://api.spotify.com/v1/tracks/4wAviZ6TXjrYB6V4Za18An,https://api.spotify.com/v1/audio-analysis/4wAviZ6TXjrYB6V4Za18An,234507,4
0.255,0.0734,9,-17.988,0,0.0333,0.383,0.0001,0.2,0.136,92.884,audio_features,5ONu4EF5vxDOCmBbQI6s0M,spotify:track:5ONu4EF5vxDOCmBbQI6s0M,https://api.spotify.com/v1/tracks/5ONu4EF5vxDOCmBbQI6s0M,https://api.spotify.com/v1/audio-analysis/5ONu4EF5vxDOCmBbQI6s0M,218507,4
0.516,0.813,3,-4.711,1,0.0664,0.156,0.0,0.731,0.608,134.998,audio_features,3GDX2vk9Omok7DDvg7vOpq,spotify:track:3GDX2vk9Omok7DDvg7vOpq,https://api.spotify.com/v1/tracks/3GDX2vk9Omok7DDvg7vOpq,https://api.spotify.com/v1/audio-analysis/3GDX2vk9Omok7DDvg7vOpq,248453,4
0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,audio_features,02M6vucOvmRfMxTXDUwRXu,spotify:track:02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,213507,4
0.853,0.681,0,-5.003,1,0.0888,0.00966,5.71e-05,0.0233,0.93,114.989,audio_features,4rmPQGwcLQjCoFq5NrTA0D,spotify:track:4rmPQGwcLQjCoFq5NrTA0D,https://api.spotify.com/v1/tracks/4rmPQGwcLQjCoFq5NrTA0D,https://api.spotify.com/v1/audio-analysis/4rmPQGwcLQjCoFq5NrTA0D,270627,4
0.619,0.786,7,-4.938,0,0.0397,0.049,0.0,0.142,0.628,83.048,audio_features,7pJgjBf82BrUQ3z7HdQvW1,spotify:track:7pJgjBf82BrUQ3z7HdQvW1,https://api.spotify.com/v1/tracks/7pJgjBf82BrUQ3z7HdQvW1,https://api.spotify.com/v1/audio-analysis/7pJgjBf82BrUQ3z7HdQvW1,227360,4
0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,audio_features,4scpF6J5uMBvoh6sFB7EL1,spotify:track:4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,200080,4
0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974,audio_features,7aXuop4Qambx5Oi3ynsKQr,spotify:track:7aXuop4Qambx5Oi3ynsKQr,https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr,https://api.spotify.com/v1/audio-analysis/7aXuop4Qambx5Oi3ynsKQr,251989,4
0.478,0.386,4,-7.999,0,0.0893,0.0183,0.0,0.264,0.268,201.753,audio_features,4RZMYKoQiDH27kh6UoIrI2,spotify:track:4RZMYKoQiDH27kh6UoIrI2,https://api.spotify.com/v1/tracks/4RZMYKoQiDH27kh6UoIrI2,https://api.spotify.com/v1/audio-analysis/4RZMYKoQiDH27kh6UoIrI2,192653,4
0.258,0.631,5,-6.617,0,0.0541,0.281,0.0,0.127,0.266,189.583,audio_features,7y2YUIyCuVhBidENVT0068,spotify:track:7y2YUIyCuVhBidENVT0068,https://api.spotify.com/v1/tracks/7y2YUIyCuVhBidENVT0068,https://api.spotify.com/v1/audio-analysis/7y2YUIyCuVhBidENVT0068,252539,4
0.705,0.606,8,-4.405,0,0.0309,0.0164,0.0,0.558,0.587,139.991,audio_features,2xh5gz3UOv1xhf8bmTnUqV,spotify:track:2xh5gz3UOv1xhf8bmTnUqV,https://api.spotify.com/v1/tracks/2xh5gz3UOv1xhf8bmTnUqV,https://api.spotify.com/v1/audio-analysis/2xh5gz3UOv1xhf8bmTnUqV,221073,4
0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,audio_features,5bXd8zA39HyVPdfcFqR3lK,spotify:track:5bXd8zA39HyVPdfcFqR3lK,https://api.spotify.com/v1/tracks/5bXd8zA39HyVPdfcFqR3lK,https://api.spotify.com/v1/audio-analysis/5bXd8zA39HyVPdfcFqR3lK,294720,4
0.66,0.372,2,-6.025,0,0.0314,0.417,0.0,0.0954,0.432,119.946,audio_features,4WGyY671Z37inSpCTBJoIm,spotify:track:4WGyY671Z37inSpCTBJoIm,https://api.spotify.com/v1/tracks/4WGyY671Z37inSpCTBJoIm,https://api.spotify.com/v1/audio-analysis/4WGyY671Z37inSpCTBJoIm,252227,3
0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,4qABfS1RaGVXdBhj2BQyhO,spotify:track:4qABfS1RaGVXdBhj2BQyhO,https://api.spotify.com/v1/tracks/4qABfS1RaGVXdBhj2BQyhO,https://api.spotify.com/v1/audio-analysis/4qABfS1RaGVXdBhj2BQyhO,227074,4
0.503,0.662,11,-5.733,1,0.297,0.256,0.0,0.112,0.133,171.949,audio_features,4GaKKWwNuCGg4N1qQUCebv,spotify:track:4GaKKWwNuCGg4N1qQUCebv,https://api.spotify.com/v1/tracks/4GaKKWwNuCGg4N1qQUCebv,https://api.spotify.com/v1/audio-analysis/4GaKKWwNuCGg4N1qQUCebv,269947,4
0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,audio_features,6N9ZOtguCnnrvwH7zD82WJ,spotify:track:6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/tracks/6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/audio-analysis/6N9ZOtguCnnrvwH7zD82WJ,190186,4
0.619,0.765,9,-7.424,0,0.0306,0.0324,0.000254,0.248,0.754,127.998,audio_features,64x57KuX1J4TLrdWjkpdqt,spotify:track:64x57KuX1J4TLrdWjkpdqt,https://api.spotify.com/v1/tracks/64x57KuX1J4TLrdWjkpdqt,https://api.spotify.com/v1/audio-analysis/64x57KuX1J4TLrdWjkpdqt,219385,4
0.582,0.858,11,-3.86,1,0.0337,0.0208,0.000265,0.119,0.353,129.997,audio_features,4cv71mJSrtpr9ewCre061T,spotify:track:4cv71mJSrtpr9ewCre061T,https://api.spotify.com/v1/tracks/4cv71mJSrtpr9ewCre061T,https://api.spotify.com/v1/audio-analysis/4cv71mJSrtpr9ewCre061T,247154,4
0.787,0.848,1,-4.696,1,0.0549,0.0915,0.0,0.15,0.947,121.989,audio_features,6nM9Sr6MPcfpqwQTD7PZGi,spotify:track:6nM9Sr6MPcfpqwQTD7PZGi,https://api.spotify.com/v1/tracks/6nM9Sr6MPcfpqwQTD7PZGi,https://api.spotify.com/v1/audio-analysis/6nM9Sr6MPcfpqwQTD7PZGi,185640,4
0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4
0.732,0.763,0,-6.732,1,0.0729,0.0273,0.0,0.33,0.709,98.011,audio_features,2Z9Yid1RueNo2sHS9x4gdh,spotify:track:2Z9Yid1RueNo2sHS9x4gdh,https://api.spotify.com/v1/tracks/2Z9Yid1RueNo2sHS9x4gdh,https://api.spotify.com/v1/audio-analysis/2Z9Yid1RueNo2sHS9x4gdh,180187,4
0.588,0.391,0,-8.596,0,0.0334,0.839,0.0,0.195,0.349,144.053,audio_features,3husjxyCMBvNeiTEcrpPSe,spotify:track:3husjxyCMBvNeiTEcrpPSe,https://api.spotify.com/v1/tracks/3husjxyCMBvNeiTEcrpPSe,https://api.spotify.com/v1/audio-analysis/3husjxyCMBvNeiTEcrpPSe,224630,4
0.299,0.672,8,-9.243,0,0.136,0.332,0.00781,0.0747,0.225,124.892,audio_features,0FB8p4lFWqTkkGCdq3F0rq,spotify:track:0FB8p4lFWqTkkGCdq3F0rq,https://api.spotify.com/v1/tracks/0FB8p4lFWqTkkGCdq3F0rq,https://api.spotify.com/v1/audio-analysis/0FB8p4lFWqTkkGCdq3F0rq,308773,4
0.639,0.53,1,-6.378,0,0.0324,0.0316,3.87e-05,0.0887,0.693,101.999,audio_features,1mk8eWy5YlWKtvtm2x9AvX,spotify:track:1mk8eWy5YlWKtvtm2x9AvX,https://api.spotify.com/v1/tracks/1mk8eWy5YlWKtvtm2x9AvX,https://api.spotify.com/v1/audio-analysis/1mk8eWy5YlWKtvtm2x9AvX,173520,4
0.386,0.437,9,-7.946,0,0.036,0.184,0.0,0.169,0.0943,119.923,audio_features,23zykvOc3kJKObhUMC64EV,spotify:track:23zykvOc3kJKObhUMC64EV,https://api.spotify.com/v1/tracks/23zykvOc3kJKObhUMC64EV,https://api.spotify.com/v1/audio-analysis/23zykvOc3kJKObhUMC64EV,297773,4
0.744,0.783,1,-7.077,1,0.0337,0.0553,0.0,0.086,0.885,120.042,audio_features,5eWgDlp3k6Tb5RD8690s6I,spotify:track:5eWgDlp3k6Tb5RD8690s6I,https://api.spotify.com/v1/tracks/5eWgDlp3k6Tb5RD8690s6I,https://api.spotify.com/v1/audio-analysis/5eWgDlp3k6Tb5RD8690s6I,235493,4
0.383,0.861,4,-2.816,0,0.0777,0.0038,0.0,0.11,0.48,176.084,audio_features,0yhPEz5KxlDwckGJaMlZqM,spotify:track:0yhPEz5KxlDwckGJaMlZqM,https://api.spotify.com/v1/tracks/0yhPEz5KxlDwckGJaMlZqM,https://api.spotify.com/v1/audio-analysis/0yhPEz5KxlDwckGJaMlZqM,228360,4
0.546,0.606,0,-4.158,1,0.041,0.0255,0.0,0.1,0.413,129.996,audio_features,5a8aQRGqdXHCoBqmbXIot0,spotify:track:5a8aQRGqdXHCoBqmbXIot0,https://api.spotify.com/v1/tracks/5a8aQRGqdXHCoBqmbXIot0,https://api.spotify.com/v1/audio-analysis/5a8aQRGqdXHCoBqmbXIot0,278715,4
0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,7cgu4JBW3hq1GwTM1ilkKQ,spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/tracks/7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/audio-analysis/7cgu4JBW3hq1GwTM1ilkKQ,238427,4
0.467,0.406,5,-7.643,0,0.0304,0.379,0.0,0.107,0.155,74.003,audio_features,13F8dKNDk0VclpO0QBjgop,spotify:track:13F8dKNDk0VclpO0QBjgop,https://api.spotify.com/v1/tracks/13F8dKNDk0VclpO0QBjgop,https://api.spotify.com/v1/audio-analysis/13F8dKNDk0VclpO0QBjgop,298880,4
0.44,0.61,10,-7.556,0,0.0285,0.218,0.0189,0.15,0.369,179.905,audio_features,5UnyCsh4Ww6hzYwlTQThLz,spotify:track:5UnyCsh4Ww6hzYwlTQThLz,https://api.spotify.com/v1/tracks/5UnyCsh4Ww6hzYwlTQThLz,https://api.spotify.com/v1/audio-analysis/5UnyCsh4Ww6hzYwlTQThLz,199893,4
0.246,0.684,7,-6.887,0,0.11,0.0573,0.00157,0.119,0.288,88.98,audio_features,38OWHV80YwfFMir6aHYb8B,spotify:track:38OWHV80YwfFMir6aHYb8B,https://api.spotify.com/v1/tracks/38OWHV80YwfFMir6aHYb8B,https://api.spotify.com/v1/audio-analysis/38OWHV80YwfFMir6aHYb8B,226173,3
0.467,0.406,5,-7.643,0,0.0304,0.379,0.0,0.107,0.155,74.003,audio_features,13F8dKNDk0VclpO0QBjgop,spotify:track:13F8dKNDk0VclpO0QBjgop,https://api.spotify.com/v1/tracks/13F8dKNDk0VclpO0QBjgop,https://api.spotify.com/v1/audio-analysis/13F8dKNDk0VclpO0QBjgop,298880,4
0.484,0.791,7,-4.27,1,0.0437,0.0743,0.0,0.0491,0.369,124.008,audio_features,4ciaNqHWA2IzHphZaVRzHI,spotify:track:4ciaNqHWA2IzHphZaVRzHI,https://api.spotify.com/v1/tracks/4ciaNqHWA2IzHphZaVRzHI,https://api.spotify.com/v1/audio-analysis/4ciaNqHWA2IzHphZaVRzHI,190613,4
0.579,0.268,2,-5.65,1,0.0442,0.868,0.0,0.12,0.321,205.903,audio_features,5XzmZjXhMjDHr7ZfJ6DELQ,spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,https://api.spotify.com/v1/tracks/5XzmZjXhMjDHr7ZfJ6DELQ,https://api.spotify.com/v1/audio-analysis/5XzmZjXhMjDHr7ZfJ6DELQ,188238,4
0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,audio_features,2OlWBmSjf1aUPGLNf0UI5A,spotify:track:2OlWBmSjf1aUPGLNf0UI5A,https://api.spotify.com/v1/tracks/2OlWBmSjf1aUPGLNf0UI5A,https://api.spotify.com/v1/audio-analysis/2OlWBmSjf1aUPGLNf0UI5A,197267,4
0.576,0.125,0,-12.451,0,0.0422,0.95,3.26e-06,0.108,0.286,97.722,audio_features,3FhjJGFBQvHFcHs6qj5tjn,spotify:track:3FhjJGFBQvHFcHs6qj5tjn,https://api.spotify.com/v1/tracks/3FhjJGFBQvHFcHs6qj5tjn,https://api.spotify.com/v1/audio-analysis/3FhjJGFBQvHFcHs6qj5tjn,231800,3
0.656,0.752,4,-5.622,1,0.0378,0.354,1.1e-05,0.0707,0.477,128.029,audio_features,02DoXNeIVYvONhTk1fGQrz,spotify:track:02DoXNeIVYvONhTk1fGQrz,https://api.spotify.com/v1/tracks/02DoXNeIVYvONhTk1fGQrz,https://api.spotify.com/v1/audio-analysis/02DoXNeIVYvONhTk1fGQrz,199247,4
0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,audio_features,1aKsg5b9sOngINaQXbB0P7,spotify:track:1aKsg5b9sOngINaQXbB0P7,https://api.spotify.com/v1/tracks/1aKsg5b9sOngINaQXbB0P7,https://api.spotify.com/v1/audio-analysis/1aKsg5b9sOngINaQXbB0P7,236133,4
0.534,0.527,4,-6.652,0,0.0417,0.00438,0.0,0.349,0.0815,128.041,audio_features,3mqiUmgrXekOjjox7Rq3ru,spotify:track:3mqiUmgrXekOjjox7Rq3ru,https://api.spotify.com/v1/tracks/3mqiUmgrXekOjjox7Rq3ru,https://api.spotify.com/v1/audio-analysis/3mqiUmgrXekOjjox7Rq3ru,187733,4
0.529,0.854,6,-5.29,1,0.0436,0.0178,0.0,0.242,0.654,125.984,audio_features,3OwPSJu609AMzotCEyoMiO,spotify:track:3OwPSJu609AMzotCEyoMiO,https://api.spotify.com/v1/tracks/3OwPSJu609AMzotCEyoMiO,https://api.spotify.com/v1/audio-analysis/3OwPSJu609AMzotCEyoMiO,176658,4
